test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.hive.ql.TestTxnCommands2#testDeleteEventsCompaction@;@12@;@289@;@17@;@0@;@3@;@12602@;@13852@;@50@;@46s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker2#testDoesNotGatherStatsIfCompactionFails@;@12@;@59@;@776@;@0@;@1@;@2213@;@2221@;@20@;@29m 31s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner2#nothing@;@12@;@68@;@17@;@9@;@2@;@12894@;@29400@;@54@;@2m 44s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testCheckLockNoSuchLock@;@12@;@46@;@728@;@581@;@1@;@12370@;@25276@;@38@;@29m 42s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorCoalesceElt#testElt@;@12@;@18@;@1@;@0@;@1@;@2419@;@2419@;@18@;@19s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTypeCasts#testCastStringToBoolean@;@12@;@12@;@1234@;@1234@;@0@;@1950@;@1950@;@12@;@29m 52s
org.apache.hadoop.hive.ql.optimizer.calcite.TestCBORuleFiredOnlyOnce#testRuleFiredOnlyOnce@;@12@;@21@;@1225@;@0@;@2@;@2949@;@3272@;@21@;@29m 49s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDateFormat#testDateFormatTsWithTimeZone@;@12@;@13@;@1280@;@1280@;@0@;@2561@;@2561@;@13@;@29m 52s
org.apache.hadoop.hive.ql.parse.TestHiveDecimalParse#testDecimalType8@;@12@;@71@;@615@;@369@;@6@;@2256@;@5852@;@49@;@29m 28s
org.apache.hadoop.hive.ql.TestTxnCommandsForMmTable#testOperationsOnCompletedTxnComponentsForMmTable@;@12@;@297@;@151@;@0@;@6@;@13058@;@25460@;@201@;@10m 50s
org.apache.hadoop.hive.ql.TestTxnCommands#testDropDatabaseCascadePerDbNonBlocking@;@12@;@299@;@406@;@0@;@6@;@13018@;@32673@;@224@;@29m 23s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testLockDifferentTableDoesntLockPartition@;@12@;@46@;@614@;@490@;@1@;@15426@;@26534@;@38@;@29m 43s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testAvgLongRepeat@;@12@;@13@;@1286@;@1286@;@0@;@2703@;@2794@;@13@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMaxLongMaxInt@;@12@;@13@;@1336@;@1336@;@0@;@2602@;@2693@;@13@;@29m 51s
org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreClientApiArgumentsChecker#testGetPartitionNames2@;@12@;@54@;@711@;@711@;@0@;@6994@;@7889@;@34@;@29m 35s
org.apache.hadoop.hive.ql.TestTxnCommandsForOrcMmTable#testImpalaTruncatedMmTableVectorized@;@12@;@293@;@143@;@0@;@4@;@13063@;@17472@;@58@;@6m 35s
org.apache.hadoop.hive.ql.TestCompileLock#testParallelCompilationWithMultipleQuotasAndClientSessionConcurrency@;@12@;@30@;@370@;@358@;@1@;@3336@;@3496@;@30@;@29m 41s
org.apache.hadoop.hive.ql.processors.TestCommandProcessorFactory#testAvailableCommands@;@12@;@45@;@868@;@0@;@4@;@2246@;@2817@;@34@;@29m 50s
org.apache.hadoop.hive.ql.parse.TestHiveDecimalParse#testDecimalType9@;@12@;@224@;@589@;@0@;@7@;@2287@;@12869@;@204@;@29m 12s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorFilterCompare#testTimestamp@;@12@;@24@;@2@;@0@;@2@;@2859@;@2873@;@23@;@18m 56s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testTruncateWithExl@;@22@;@291@;@809@;@0@;@1@;@22272@;@42402@;@260@;@29m 12s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testSetSerdeAndFileFormatNonBlocking@;@22@;@295@;@848@;@0@;@1@;@22010@;@41961@;@264@;@29m 11s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPDivide#testDoubleDivideLong@;@12@;@16@;@1278@;@1278@;@0@;@2067@;@2067@;@16@;@29m 49s
org.apache.hadoop.hive.ql.metadata.TestHiveUtils#testUnparseIdentifierWithBackTicksWhenQuotationIsStandard@;@12@;@13@;@1313@;@1313@;@0@;@1912@;@1912@;@13@;@29m 53s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2541@;@0@;@1@;@1971@;@1976@;@0@;@29m 47s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFPosMod#testPosModByZero4@;@12@;@16@;@985@;@985@;@0@;@2050@;@2050@;@16@;@29m 44s
org.apache.hadoop.hive.ql.exec.repl.util.TestFileList#testWriteNoRetry@;@12@;@12@;@845@;@845@;@0@;@3224@;@3224@;@12@;@29m 39s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPPlus#testLongPlusDecimal@;@12@;@16@;@995@;@995@;@0@;@2287@;@2287@;@16@;@29m 46s
org.apache.hadoop.hive.ql.exec.vector.mapjoin.TestMapJoinOperator#testLong5@;@12@;@28@;@22@;@13@;@6@;@5999@;@6064@;@28@;@27m 27s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#majorWithOpenInMiddle@;@12@;@59@;@4@;@0@;@2@;@12792@;@27319@;@45@;@14m 10s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMinLongKeyGroupByCrossBatch@;@12@;@17@;@1032@;@906@;@1@;@2855@;@3008@;@17@;@29m 49s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testFifoSchedulingPolicy@;@12@;@28@;@610@;@504@;@3@;@2972@;@3021@;@28@;@29m 47s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildren@;@17@;@17@;@1848@;@0@;@1@;@1968@;@1973@;@0@;@29m 32s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testColConcatCharScalar@;@12@;@12@;@1053@;@1053@;@0@;@1983@;@1983@;@12@;@29m 49s
org.apache.hadoop.hive.ql.exec.TestExpressionEvaluator#testExprNodeConversionEvaluator@;@12@;@16@;@1095@;@1095@;@0@;@2524@;@2567@;@16@;@29m 46s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#cleanupAfterMinorTableCompaction@;@12@;@59@;@2@;@0@;@1@;@27373@;@27438@;@45@;@5m 14s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#nothing@;@12@;@64@;@9@;@4@;@2@;@12887@;@27640@;@50@;@2m 50s
org.apache.hadoop.hive.ql.metadata.TestMSCKRepairOnAcid#testAddPartitionLowerWriteId@;@12@;@296@;@343@;@0@;@6@;@12389@;@35840@;@222@;@29m 22s
org.apache.hadoop.hive.ql.stats.TestStatsUpdaterThread#testTxnPartitions@;@12@;@318@;@720@;@0@;@1@;@5182@;@8570@;@52@;@29m 21s
org.apache.hadoop.hive.ql.util.TestHiveStrictManagedMigration#testUsingControlFileUrl@;@12@;@293@;@191@;@0@;@7@;@12576@;@31225@;@194@;@25m 41s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testCompactWhenAlreadyCompacting@;@12@;@46@;@673@;@543@;@1@;@12292@;@26468@;@38@;@29m 40s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testShowTablesLock@;@21@;@294@;@660@;@0@;@1@;@22348@;@40999@;@263@;@29m 19s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testRollupAggregationWithBufferReuse@;@12@;@17@;@678@;@407@;@1@;@3602@;@3804@;@17@;@29m 46s
org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreClientApiArgumentsChecker#testGetPartitionsByExpr@;@12@;@56@;@712@;@712@;@0@;@17860@;@18300@;@35@;@29m 32s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testThreeDuplicateParameters@;@12@;@188@;@630@;@0@;@4@;@2271@;@5925@;@175@;@29m 26s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMinus#testReturnTypeBackwardCompat@;@12@;@16@;@1212@;@1212@;@0@;@2171@;@2171@;@16@;@29m 48s
org.apache.hadoop.hive.ql.security.authorization.plugin.metastore.TestHiveMetaStoreAuthorizer#testC2_AlterView_anyUser@;@12@;@16@;@1229@;@1229@;@0@;@11499@;@12161@;@0@;@29m 36s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testGetLatestCommittedCompaction@;@12@;@48@;@624@;@508@;@1@;@16910@;@29376@;@39@;@29m 44s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testEnqueueTimeThroughLifeCycle@;@12@;@52@;@33@;@0@;@3@;@12365@;@18503@;@42@;@1m 30s
org.apache.hadoop.hive.ql.txn.compactor.TestDeltaFilesMetricFlags#testDeltaFilesMetricFromInitiatorWithAcidMetricsThreadDisabled@;@12@;@68@;@6@;@0@;@3@;@23005@;@29369@;@54@;@3m 0s
org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreChecker#testPartitionsNotInMs@;@12@;@191@;@1125@;@0@;@1@;@15304@;@16651@;@42@;@29m 34s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorBetweenIn#testDate@;@12@;@18@;@2@;@1@;@1@;@2719@;@3460@;@18@;@24m 8s
org.apache.hadoop.hive.ql.parse.TestQBJoinTreeApplyPredicate#test4WayJoin@;@37@;@183@;@1444@;@1444@;@0@;@2357@;@4209@;@145@;@29m 34s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorFilterCompare#testInterval@;@12@;@23@;@10@;@3@;@2@;@2539@;@9871@;@23@;@26m 34s
org.apache.hadoop.hive.ql.TestTxnCommands2#testETLSplitStrategyForACID@;@12@;@298@;@276@;@0@;@8@;@12417@;@33559@;@216@;@12m 13s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testGetLatestSucceededCompaction@;@12@;@48@;@641@;@503@;@2@;@12508@;@29482@;@40@;@29m 38s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFPosMod#testPosModByZero5@;@12@;@16@;@1380@;@1380@;@0@;@2059@;@2059@;@16@;@29m 48s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testHeartbeatTxnAborted@;@12@;@58@;@653@;@385@;@7@;@12475@;@35337@;@50@;@29m 36s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testInsertMergeInsertLocking@;@21@;@290@;@841@;@0@;@1@;@22379@;@43620@;@258@;@29m 20s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#majorTableLegacy@;@12@;@59@;@5@;@0@;@2@;@27256@;@27575@;@45@;@36s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testApplyPlanQpChanges@;@12@;@28@;@1010@;@808@;@3@;@3130@;@3183@;@28@;@29m 50s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testInitiatorWithMultipleFailedCompactions@;@12@;@297@;@450@;@0@;@7@;@12741@;@28151@;@201@;@29m 23s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorRound@;@12@;@12@;@963@;@963@;@0@;@1924@;@1924@;@12@;@29m 49s
org.apache.hadoop.hive.ql.io.orc.TestOrcRawRecordMerger#testReaderPair@;@12@;@12@;@880@;@880@;@0@;@2674@;@2674@;@12@;@29m 44s
org.apache.hadoop.hive.ql.TestTxnNoBucketsVectorized#testToAcidConversionMultiBucket@;@12@;@295@;@153@;@0@;@5@;@12385@;@18075@;@196@;@7m 44s
org.apache.hadoop.hive.ql.metadata.TestHive#testPartition@;@49@;@192@;@998@;@0@;@1@;@8950@;@9675@;@159@;@29m 23s
org.apache.hadoop.hive.ql.metadata.TestHive#testMetaStoreApiTiming@;@49@;@49@;@1051@;@0@;@1@;@7361@;@8219@;@13@;@29m 5s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testShowLocksFilterOptions@;@21@;@290@;@125@;@0@;@1@;@29489@;@56781@;@259@;@29m 12s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testSetClauseFakeColumn@;@12@;@291@;@142@;@0@;@4@;@13032@;@22484@;@193@;@12m 15s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorDateDiff#testTimestampString@;@12@;@18@;@10@;@0@;@2@;@3114@;@3131@;@18@;@24m 53s
org.apache.hadoop.hive.ql.parse.repl.metric.TestReplicationMetricUpdateOnFailure#testDDLTaskFailure@;@12@;@21@;@822@;@0@;@1@;@2064@;@2065@;@15@;@29m 52s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager#testWriteDynamicPartition@;@12@;@245@;@156@;@0@;@7@;@2257@;@32790@;@212@;@8m 13s
org.apache.hadoop.hive.ql.TestTxnCommands2#writeBetweenWorkerAndCleaner@;@12@;@240@;@398@;@0@;@6@;@12587@;@33504@;@213@;@19m 44s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testMultiInsert@;@22@;@290@;@672@;@0@;@1@;@22262@;@41587@;@259@;@29m 9s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testValidWriteIdListSnapshot@;@21@;@290@;@625@;@0@;@1@;@22438@;@41058@;@258@;@29m 21s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#exchangePartitionShouldNotWorkForTransactionalTables@;@12@;@295@;@24@;@0@;@3@;@12394@;@14320@;@62@;@1m 4s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2271@;@0@;@1@;@1971@;@1976@;@0@;@29m 46s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testNonAcidToAcidConversion4@;@12@;@295@;@65@;@0@;@5@;@12561@;@24148@;@198@;@3m 10s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testStringColCompareStringScalarProjection@;@12@;@12@;@1080@;@1080@;@0@;@1939@;@1939@;@12@;@29m 52s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#withNotYetVisibleBase@;@12@;@59@;@7@;@0@;@2@;@25396@;@27515@;@45@;@8m 54s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#cleanupAfterMajorTableCompactionWithLongRunningQuery@;@12@;@59@;@3@;@0@;@2@;@12920@;@25469@;@45@;@1m 11s
org.apache.hadoop.hive.ql.hooks.TestHiveProtoLoggingHook#testPostEventLog@;@12@;@19@;@804@;@778@;@1@;@4066@;@4109@;@19@;@29m 50s
org.apache.hadoop.hive.ql.TestTxnCommands2#testInsertOverwrite2@;@12@;@297@;@75@;@0@;@5@;@12822@;@16354@;@199@;@3m 53s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorArithmetic#testDateInterval@;@12@;@23@;@4@;@0@;@2@;@3109@;@3113@;@23@;@20m 47s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorArithmetic#testTimestampInterval@;@12@;@23@;@4@;@1@;@1@;@2974@;@6277@;@23@;@19m 29s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPPlus#testDatePlusIntervalYearMonth@;@12@;@16@;@1329@;@1329@;@0@;@2327@;@2327@;@16@;@29m 52s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#majorTableWithBase@;@12@;@59@;@2@;@0@;@1@;@25394@;@27450@;@45@;@1m 29s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testAvgDecimalNegative@;@12@;@13@;@1287@;@1287@;@0@;@2932@;@3022@;@13@;@29m 51s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMinLongKeyGroupBySingleBatch@;@12@;@17@;@1323@;@1323@;@0@;@2849@;@2964@;@17@;@29m 51s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDateFormat#testTimestampPriorTo1900@;@12@;@13@;@962@;@962@;@0@;@2530@;@2530@;@13@;@29m 49s
org.apache.hadoop.hive.ql.TestTxnCommands2#testBucketizedInputFormat@;@12@;@232@;@33@;@0@;@3@;@13025@;@14274@;@50@;@1m 31s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testInitiatorNoFailure@;@12@;@80@;@35@;@24@;@2@;@14208@;@30286@;@65@;@29m 25s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testGetNoCompaction@;@12@;@48@;@463@;@358@;@1@;@12439@;@27226@;@39@;@29m 39s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testConcurrent2MergeInsertsSharedWriteNoDuplicatesSlowCompile@;@21@;@290@;@533@;@0@;@1@;@22318@;@39314@;@258@;@29m 17s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMinLongRepeat@;@12@;@13@;@1107@;@1107@;@0@;@2581@;@2625@;@13@;@29m 49s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTypeCasts#testCastDecimalToDouble@;@12@;@12@;@1083@;@1083@;@0@;@2033@;@2033@;@12@;@29m 50s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testNoBody@;@12@;@47@;@16@;@0@;@3@;@2220@;@2546@;@30@;@56s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testUnknownInputParameter@;@12@;@188@;@585@;@0@;@4@;@2220@;@5898@;@175@;@29m 19s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testRightTrimAndTruncateBytesSlice@;@12@;@12@;@1108@;@1108@;@0@;@2485@;@2485@;@12@;@29m 51s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager#testSingleWritePartition@;@12@;@241@;@85@;@0@;@5@;@2223@;@14835@;@205@;@3m 37s
org.apache.hadoop.hive.ql.TestTxnNoBucketsVectorized#testDefault@;@12@;@289@;@278@;@0@;@5@;@12572@;@26837@;@189@;@13m 45s
org.apache.hadoop.hive.ql.TestTxnCommands#testAddAndDropConstraintAdvancingWriteIds@;@12@;@288@;@1@;@0@;@1@;@12864@;@12864@;@50@;@7s
org.apache.hadoop.hive.ql.hooks.TestHiveHooks#testLoadHooksFromConf@;@12@;@15@;@1298@;@1298@;@0@;@1935@;@1935@;@15@;@29m 51s
org.apache.hadoop.hive.ql.exec.vector.aggregation.TestVectorAggregation#testAvgDecimal@;@12@;@18@;@0@;@0@;@0@;@0@;@0@;@0@;@19m 20s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testInsertSnapshotIsolation@;@22@;@291@;@849@;@0@;@1@;@22241@;@43594@;@258@;@29m 16s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner2#testRetryAfterFailedCleanupDelayEnabled@;@12@;@59@;@828@;@0@;@1@;@2207@;@2218@;@20@;@29m 30s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2284@;@0@;@1@;@1971@;@1976@;@0@;@29m 48s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testVarCharScalarConcatCol@;@12@;@12@;@1311@;@1311@;@0@;@1961@;@1961@;@12@;@29m 52s
org.apache.hadoop.hive.ql.ddl.table.partition.show.TestShowPartitionAnalyzer#testGetShowPartitionsFilter@;@12@;@192@;@526@;@385@;@3@;@2421@;@7428@;@179@;@29m 30s
org.apache.hadoop.hive.ql.TestTxnCommands2#testNonAcidToAcidConversion1@;@12@;@293@;@76@;@0@;@4@;@12368@;@15509@;@58@;@3m 42s
org.apache.hadoop.hive.ql.TestTxnCommands2#testDynPartInsertWithMultiPartitionAborts@;@12@;@40@;@428@;@0@;@1@;@3121@;@4357@;@38@;@29m 37s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testLocksInSubquery@;@22@;@297@;@144@;@0@;@1@;@32276@;@56645@;@267@;@29m 13s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testDropTableNonBlocking2@;@22@;@290@;@794@;@0@;@1@;@22015@;@41372@;@259@;@29m 15s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner2#withNotYetVisibleBase@;@12@;@59@;@5@;@0@;@2@;@27431@;@27543@;@45@;@1m 25s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testBooleanKeyTypeAggregate@;@12@;@17@;@931@;@820@;@1@;@2915@;@3022@;@17@;@29m 43s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2464@;@0@;@1@;@1968@;@1973@;@0@;@29m 46s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testRightTrimAndTruncateScalar@;@12@;@12@;@1235@;@1235@;@0@;@2012@;@2012@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testRoundToDecimalPlaces@;@12@;@12@;@1281@;@1281@;@0@;@1931@;@1931@;@12@;@29m 52s
org.apache.hadoop.hive.ql.TestTxnCommands#testSetClauseFakeColumn@;@12@;@295@;@180@;@0@;@5@;@12555@;@33571@;@199@;@8m 17s
org.apache.hadoop.hive.ql.TestTxnCommands#testDropTableWithSuffix@;@12@;@295@;@23@;@0@;@4@;@12642@;@14330@;@62@;@1m 6s
org.apache.hadoop.hive.ql.exec.tez.TestTezTask#testSubmitOnPoolSession@;@12@;@46@;@597@;@345@;@5@;@3101@;@3926@;@35@;@29m 37s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFPosMod#testPosModByZero2@;@12@;@16@;@1309@;@1309@;@0@;@2049@;@2049@;@16@;@29m 49s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testHeartbeatNoTxn@;@12@;@46@;@698@;@555@;@1@;@12267@;@26418@;@38@;@29m 41s
org.apache.hadoop.hive.ql.txn.compactor.TestCleanerWithoutMinHistoryLevel#cleanupAfterMinorTableCompaction@;@12@;@59@;@3@;@0@;@2@;@25479@;@27560@;@44@;@1m 22s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testRemoveDuplicateCompletedTxnComponents@;@21@;@289@;@704@;@0@;@1@;@22019@;@41309@;@257@;@29m 20s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2455@;@0@;@1@;@1968@;@1973@;@0@;@29m 47s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorASin@;@12@;@12@;@1330@;@1330@;@0@;@1921@;@1921@;@12@;@29m 52s
org.apache.hadoop.hive.ql.io.orc.TestInputOutputFormat#testInOutFormat@;@12@;@17@;@315@;@315@;@0@;@6456@;@6474@;@16@;@29m 43s
org.apache.hadoop.hive.ql.exec.TestLimitOperator#testGlobalLimitReached@;@12@;@16@;@1326@;@0@;@1@;@2099@;@2140@;@16@;@29m 50s
org.apache.hadoop.hive.ql.optimizer.physical.TestNullScanTaskDispatcher#testNumberOfListStatusCalls_whenExternalLookupRunsInCaller@;@12@;@46@;@764@;@0@;@4@;@2283@;@2566@;@26@;@29m 40s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testOpenTxn@;@12@;@54@;@596@;@360@;@4@;@12663@;@32410@;@46@;@29m 41s
org.apache.hadoop.hive.ql.txn.compactor.TestCleanerWithoutMinHistoryLevel#testRetryAfterFailedCleanupDelayDisabled@;@12@;@59@;@826@;@0@;@1@;@2210@;@2218@;@20@;@29m 28s
org.apache.hadoop.hive.ql.exec.TestFunctionRegistry#testRegisterPermanentFunction@;@12@;@42@;@853@;@507@;@3@;@2244@;@2963@;@30@;@29m 46s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testVersioningVersionFileEnabled@;@12@;@294@;@295@;@0@;@6@;@12785@;@27709@;@219@;@26m 56s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testNoHistory@;@12@;@298@;@399@;@0@;@8@;@12559@;@34494@;@225@;@19m 8s
org.apache.hadoop.hive.ql.TestTxnNoBuckets#testEmptyCompactionResult@;@12@;@293@;@106@;@0@;@6@;@12862@;@29760@;@216@;@4m 53s
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.TestSQLStdHiveAccessControllerCLI#testConfigProcessing@;@12@;@19@;@1112@;@0@;@2@;@1930@;@1962@;@19@;@29m 52s
org.apache.hadoop.hive.ql.TestTxnCommands#testDeleteIn@;@12@;@293@;@87@;@0@;@4@;@13063@;@16059@;@59@;@3m 28s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testAgeMetricsNotSet@;@12@;@65@;@3@;@3@;@0@;@28128@;@28185@;@51@;@2m 0s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testInsertOverwriteCreateAcid@;@22@;@296@;@163@;@0@;@1@;@32151@;@57884@;@266@;@29m 10s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testDropRole@;@12@;@70@;@209@;@0@;@6@;@4504@;@6582@;@59@;@29m 11s
org.apache.hadoop.hive.ql.hooks.TestMetricsQueryLifeTimeHook#testExecutionQueryMetric@;@12@;@20@;@400@;@0@;@1@;@1945@;@1946@;@15@;@29m 44s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testAbortTxn@;@12@;@58@;@569@;@309@;@6@;@12539@;@35439@;@50@;@29m 43s
org.apache.hadoop.hive.ql.TestTxnAddPartition#addPartitionMMVectorized@;@12@;@289@;@12@;@0@;@3@;@12634@;@13595@;@50@;@45s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#droppedPartition@;@12@;@59@;@2@;@0@;@1@;@27334@;@27369@;@45@;@29m 10s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#cleanupAfterMinorPartitionCompaction@;@12@;@59@;@3@;@0@;@1@;@27398@;@27534@;@45@;@1m 35s
org.apache.hadoop.hive.ql.exec.TestExplainTask#testOutputPlanVectorizationJsonShouldMatch@;@12@;@13@;@616@;@616@;@0@;@3116@;@3126@;@13@;@29m 42s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorNegative#testDecimal@;@12@;@23@;@17@;@10@;@2@;@3100@;@3119@;@23@;@29m 9s
org.apache.hadoop.hive.ql.TestTxnCommands#testBadOnClause@;@12@;@295@;@463@;@0@;@6@;@12402@;@35004@;@213@;@22m 3s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testShowRoleGrantGroup@;@12@;@70@;@227@;@0@;@6@;@4504@;@6594@;@59@;@29m 33s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFPosMod#testPosModByZero3@;@12@;@16@;@1061@;@1061@;@0@;@2047@;@2047@;@16@;@29m 46s
org.apache.hadoop.hive.ql.optimizer.TestGenMapRedUtilsCreateConditionalTask#testConditionalMoveTaskIsNotOptimized@;@12@;@41@;@378@;@378@;@0@;@3375@;@3382@;@19@;@29m 35s
org.apache.hadoop.hive.ql.TestTxnExIm#testImportPartitionedCreate2@;@12@;@289@;@220@;@0@;@3@;@12622@;@18715@;@50@;@10m 44s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testSubstrStartLen@;@12@;@12@;@964@;@964@;@0@;@2014@;@2014@;@12@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testRegex@;@12@;@12@;@547@;@547@;@0@;@1944@;@1944@;@12@;@29m 45s
