test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testLinkTarget@;@589@;@605@;@2845@;@0@;@1@;@12315@;@14812@;@19@;@29m 26s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalGetAllStoragePolicies@;@589@;@605@;@2962@;@0@;@1@;@12318@;@14378@;@19@;@29m 27s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testReadNullBuffer@;@522@;@528@;@2986@;@0@;@1@;@1965@;@7233@;@97@;@29m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testGetBlockLocations@;@611@;@627@;@184@;@0@;@1@;@13270@;@15235@;@20@;@25m 43s
org.apache.hadoop.hdfs.server.namenode.TestAddBlockRetry#testAddBlockRetryShouldReturnBlockWithLocations@;@528@;@539@;@2927@;@0@;@14@;@2249@;@3693@;@115@;@29m 34s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameFileMoveToNonExistentDirectory@;@525@;@532@;@2601@;@2601@;@0@;@9548@;@9767@;@116@;@29m 30s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToDotDot@;@531@;@532@;@2715@;@2715@;@0@;@13835@;@15566@;@5@;@29m 36s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testPurgeLogs@;@135@;@146@;@10@;@0@;@6@;@4872@;@5959@;@52@;@10s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testCreateFlagCreateExistingFile@;@523@;@524@;@2884@;@0@;@1@;@12559@;@14516@;@5@;@29m 33s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpacePercentage@;@5@;@5@;@12640@;@0@;@2@;@2079@;@2081@;@4@;@29m 54s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testWriteReadAndDeleteHalfABlock@;@529@;@530@;@1356@;@1356@;@0@;@19411@;@20493@;@94@;@29m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testGetDelegationTokensWithCredentials@;@611@;@628@;@1774@;@0@;@1@;@12978@;@14948@;@19@;@29m 17s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkUsingPartQualPath1@;@531@;@531@;@3105@;@3105@;@0@;@6510@;@8727@;@5@;@29m 36s
org.apache.hadoop.hdfs.server.datanode.web.webhdfs.TestDataNodeUGIProvider#testUGICacheInSecure@;@17@;@17@;@346@;@346@;@0@;@2093@;@2093@;@1@;@29m 48s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testSaveWhileEditsRolled@;@225@;@238@;@1904@;@0@;@14@;@2100@;@3589@;@110@;@29m 48s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testSelectThreadCounts@;@135@;@147@;@57@;@0@;@10@;@4836@;@8631@;@85@;@3m 39s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameSymlinkToDirItLinksTo@;@532@;@532@;@2874@;@2874@;@0@;@6597@;@8789@;@1@;@29m 35s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameDirectoryAsNonEmptyDirectory@;@523@;@524@;@1543@;@1543@;@0@;@12812@;@15351@;@5@;@29m 32s
org.apache.hadoop.hdfs.TestFileAppend3#testTC1ForAppend2@;@525@;@526@;@3873@;@1@;@1@;@14204@;@14873@;@3@;@29m 24s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testWriteReadAndDeleteTwoBlocks@;@531@;@533@;@1665@;@1665@;@0@;@22134@;@23379@;@94@;@29m 27s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithoutForceEnterNo@;@212@;@225@;@2903@;@0@;@16@;@2007@;@3550@;@108@;@29m 53s
org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy#testNotEnoughSpaceOnSelectedVolume@;@2@;@2@;@12780@;@12780@;@0@;@2219@;@2219@;@2@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestCommitBlockSynchronization#testCommitBlockSynchronizationWithCloseAndNonExistantTarget@;@207@;@220@;@845@;@0@;@14@;@1912@;@3579@;@112@;@29m 40s
org.apache.hadoop.TestGenericRefresh#testValidIdentifier@;@590@;@591@;@3617@;@3617@;@0@;@4721@;@6933@;@20@;@29m 36s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkViaLink@;@532@;@533@;@1470@;@1470@;@0@;@13785@;@15615@;@3@;@29m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testAccessFileViaInterSymlinkRelTarget@;@532@;@532@;@2411@;@2411@;@0@;@12635@;@14569@;@2@;@29m 36s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testCloseChildrenFileSystem@;@611@;@630@;@1585@;@0@;@1@;@12931@;@14397@;@20@;@29m 13s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetAclMustBeOwnerOrSuper@;@522@;@529@;@2080@;@2080@;@0@;@16800@;@18512@;@117@;@29m 31s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntries@;@522@;@529@;@2859@;@2859@;@0@;@12975@;@15338@;@29@;@29m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testFileStatusOnMountLink@;@525@;@540@;@2282@;@0@;@1@;@12205@;@14333@;@18@;@29m 32s
org.apache.hadoop.hdfs.server.namenode.top.window.TestRollingWindowManager#testWithFuzzing@;@2@;@2@;@413@;@413@;@0@;@1837@;@1837@;@2@;@29m 51s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testListStatusFilterWithNoMatches@;@548@;@548@;@2006@;@2006@;@0@;@11909@;@12451@;@2@;@29m 30s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testInjectionNonEmpty@;@39@;@39@;@4012@;@4011@;@1@;@2426@;@2598@;@8@;@29m 54s
org.apache.hadoop.hdfs.TestFileLengthOnClusterRestart#testFileLengthWithHSyncAndClusterRestartWithOutDNsRegister@;@531@;@542@;@1862@;@0@;@14@;@2209@;@3552@;@116@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testCancelSaveNamespace@;@225@;@238@;@2779@;@0@;@17@;@2102@;@3983@;@185@;@29m 44s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testOutOfSyncAtBeginningOfSegment0@;@142@;@154@;@43@;@0@;@9@;@5845@;@7414@;@66@;@7m 37s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testAccessDirViaSymlink@;@542@;@542@;@3024@;@3024@;@0@;@6588@;@8931@;@1@;@29m 35s
org.apache.hadoop.hdfs.tools.TestGetConf#testEmptyConf@;@28@;@28@;@4630@;@4630@;@0@;@2080@;@2080@;@9@;@29m 55s
org.apache.hadoop.hdfs.server.datanode.TestDatanodeRegister#testInvalidConfigurationValue@;@44@;@44@;@4278@;@4246@;@1@;@2393@;@2408@;@17@;@29m 51s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testRenameAcrossMounts1@;@523@;@536@;@13@;@0@;@2@;@12533@;@13983@;@57@;@17s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testListStatusThrowsExceptionForUnreadableDir@;@531@;@532@;@3418@;@3418@;@0@;@12178@;@14536@;@2@;@29m 34s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testWriteReadAndDeleteOneBlock@;@529@;@530@;@1532@;@1532@;@0@;@19442@;@20520@;@94@;@29m 31s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameFileAsExistingDirectory@;@525@;@532@;@2129@;@2129@;@0@;@9539@;@9757@;@116@;@29m 31s
org.apache.hadoop.hdfs.server.blockmanagement.TestSortLocatedBlock#testAviodStaleAndSlowDatanodes@;@61@;@62@;@4897@;@4145@;@4@;@1843@;@2719@;@35@;@29m 49s
org.apache.hadoop.security.TestPermissionSymlinks#testAclRenameSrcNotWritableFC@;@525@;@526@;@2539@;@2539@;@0@;@13842@;@15849@;@93@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testDeleteSnapshot@;@623@;@634@;@2202@;@0@;@13@;@3110@;@3734@;@176@;@29m 40s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testChangeWritersLogsInSync@;@135@;@147@;@12@;@0@;@7@;@5934@;@7293@;@71@;@11s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testAccessLinkFromAbstractFileSystem@;@532@;@532@;@2243@;@2243@;@0@;@12395@;@14565@;@2@;@29m 36s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameDirectoryToItself@;@523@;@524@;@3198@;@3198@;@0@;@6150@;@8457@;@4@;@29m 35s
org.apache.hadoop.hdfs.web.TestWebHdfsTokens#testNoTokenForCancelToken@;@39@;@39@;@3675@;@3675@;@0@;@2743@;@2743@;@28@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings#testThatMatchingRPCandHttpPortsThrowException@;@286@;@299@;@607@;@0@;@12@;@1792@;@3321@;@106@;@29m 28s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testDefaultAclNewFileWithMode@;@522@;@526@;@776@;@776@;@0@;@9901@;@10509@;@97@;@28m 38s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusThrowsExceptionForUnreadableDir@;@531@;@532@;@3289@;@3289@;@0@;@12428@;@15563@;@2@;@29m 34s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testResolvePathThroughMountPoints@;@611@;@627@;@646@;@0@;@1@;@12868@;@14559@;@19@;@28m 1s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshotDeletion#testDeleteSnapshotWithPermissionsDisabled@;@525@;@536@;@2449@;@0@;@13@;@2231@;@3560@;@115@;@29m 38s
org.apache.hadoop.hdfs.TestDFSShell#testSetXAttrPermissionAsDifferentOwner@;@525@;@526@;@3322@;@1@;@1@;@6044@;@9362@;@106@;@29m 34s
org.apache.hadoop.security.TestPermissionSymlinks#testDelete@;@525@;@526@;@658@;@658@;@0@;@14252@;@15557@;@93@;@28m 35s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNode#testJournalNodeSyncwithFederationTypeIncorrectConfigWithNamenodeId@;@95@;@95@;@1@;@0@;@1@;@7176@;@7176@;@49@;@1m 36s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testModifyAclEntriesStickyBit@;@522@;@529@;@2886@;@2886@;@0@;@12979@;@16097@;@29@;@29m 34s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testGetMetaData@;@35@;@35@;@4434@;@4434@;@0@;@2426@;@2430@;@8@;@29m 55s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testWriteRead@;@35@;@35@;@4216@;@4216@;@0@;@2428@;@2432@;@8@;@29m 55s
org.apache.hadoop.hdfs.server.namenode.TestReencryptionWithKMS#testRestartDuringReencrypt@;@628@;@628@;@0@;@0@;@0@;@0@;@0@;@0@;@2s
org.apache.hadoop.hdfs.server.namenode.TestNameEditsConfigs#testNameEditsConfigsFailure@;@525@;@535@;@401@;@0@;@1@;@2426@;@3674@;@105@;@29m 31s
org.apache.hadoop.hdfs.TestExtendedAcls#testDefaultAclExistingDirFile@;@529@;@529@;@2668@;@2668@;@0@;@9508@;@11475@;@97@;@29m 32s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testListFiles@;@548@;@548@;@591@;@591@;@0@;@20302@;@21288@;@93@;@29m 23s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameFileToDestViaSymlink@;@535@;@535@;@2198@;@2198@;@0@;@12830@;@14756@;@4@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeResourceChecker#testCheckAvailability@;@35@;@35@;@4850@;@3981@;@1@;@1854@;@1856@;@8@;@29m 55s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testRenameFileWithXAttr@;@522@;@529@;@3089@;@3089@;@0@;@12597@;@15714@;@29@;@29m 34s
org.apache.hadoop.fs.TestGlobPaths#testLocalFilesystem@;@526@;@526@;@3359@;@3358@;@1@;@2187@;@6156@;@7@;@29m 38s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testSeekToNewSource@;@529@;@530@;@303@;@303@;@0@;@14331@;@15421@;@3@;@29m 26s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testSetAclMustBeOwnerOrSuper@;@526@;@530@;@3048@;@3048@;@0@;@8603@;@10784@;@98@;@29m 35s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusWithNoMatchesInPath@;@548@;@548@;@1997@;@1997@;@0@;@12227@;@13563@;@2@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandbyWithInProgressTailing#testBootstrapStandbyWithStandbyNN@;@616@;@628@;@35@;@0@;@8@;@6498@;@7200@;@77@;@31s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForContentSummary#testGetContentSummaryResponseCode@;@529@;@529@;@3430@;@3430@;@0@;@5119@;@5576@;@6@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testTxIdPersistence@;@229@;@242@;@2189@;@0@;@15@;@2316@;@3606@;@113@;@29m 47s
org.apache.hadoop.hdfs.server.namenode.TestFileTruncate#testTruncateFailure@;@335@;@348@;@2777@;@0@;@15@;@2213@;@3576@;@117@;@29m 47s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileAndDeleteSnapshot@;@529@;@529@;@195@;@1@;@5@;@16443@;@27005@;@495@;@29m 12s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameFileToItself@;@535@;@536@;@1510@;@1510@;@0@;@20851@;@21792@;@93@;@29m 30s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testWriteReadAndDeleteOneAndAHalfBlocks@;@548@;@549@;@844@;@844@;@0@;@20857@;@21780@;@94@;@29m 25s
org.apache.hadoop.hdfs.server.namenode.TestAuditLogAtDebug#testInfoCommandLoggedAtInfo@;@5@;@5@;@4984@;@4984@;@0@;@1631@;@1631@;@5@;@29m 54s
org.apache.hadoop.hdfs.server.balancer.TestKeyManager#testNewDataEncryptionKey@;@4@;@4@;@4668@;@4668@;@0@;@1631@;@1631@;@4@;@29m 54s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testOpenResolvesLinks@;@531@;@531@;@2934@;@2934@;@0@;@5935@;@8201@;@3@;@29m 36s
org.apache.hadoop.hdfs.TestFileStatus#testTearDown@;@526@;@526@;@3843@;@0@;@1@;@2039@;@5433@;@0@;@29m 37s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMkdir#testCreateDirWithExistingDir@;@526@;@530@;@3345@;@3344@;@1@;@1858@;@7144@;@97@;@29m 36s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby#testOtherNodeNotActive@;@551@;@564@;@3660@;@0@;@14@;@2186@;@3592@;@173@;@29m 42s
org.apache.hadoop.hdfs.TestDatanodeConfig#testDataDirectories@;@417@;@527@;@1198@;@1163@;@2@;@12190@;@16752@;@295@;@29m 41s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesOnlyDefault@;@526@;@533@;@2705@;@2705@;@0@;@13034@;@15422@;@33@;@29m 33s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpaceAbsolute@;@5@;@5@;@13062@;@0@;@2@;@2035@;@2080@;@4@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestFsLimits#testMaxComponentLengthRename@;@202@;@215@;@149@;@0@;@11@;@3335@;@3772@;@101@;@28m 55s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints#testNewDirInitAfterCheckpointing@;@660@;@671@;@1603@;@0@;@12@;@2258@;@3733@;@180@;@29m 38s
org.apache.hadoop.hdfs.TestQuota#testSetAndClearSpaceQuotaPathIsFile@;@531@;@531@;@2525@;@2525@;@0@;@11096@;@12632@;@11@;@29m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToDotDotPrefix@;@531@;@532@;@1939@;@1939@;@0@;@13944@;@15847@;@5@;@29m 34s
org.apache.hadoop.hdfs.TestDFSPermission#testPermissionChecking@;@20@;@525@;@46@;@21@;@1@;@16268@;@23204@;@498@;@28m 29s
org.apache.hadoop.hdfs.server.blockmanagement.TestPendingDataNodeMessages#testPendingDataNodeMessagesWithEC@;@624@;@635@;@1895@;@0@;@14@;@2262@;@3743@;@172@;@29m 39s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testNodeUsageWhileDecommissioining@;@67@;@67@;@4822@;@0@;@8@;@2010@;@2759@;@36@;@29m 54s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testInternalDeleteExisting2@;@611@;@628@;@1867@;@0@;@1@;@12198@;@14580@;@20@;@29m 18s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testDecommissionWithMissingBlock@;@533@;@544@;@1095@;@0@;@15@;@2830@;@4193@;@127@;@29m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testUsed@;@589@;@605@;@2783@;@0@;@1@;@12157@;@14180@;@19@;@29m 28s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testOldInProgress@;@3@;@3@;@14189@;@452@;@3@;@2637@;@2715@;@3@;@29m 52s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemMBean#testWithFSNamesystemWriteLock@;@522@;@533@;@1899@;@0@;@13@;@2508@;@3924@;@115@;@29m 39s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testCreateFlagCreateAppendExistingFile@;@529@;@529@;@1569@;@1569@;@0@;@19795@;@20748@;@93@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.TestGetBlockLocations#testGetBlockLocationsRacingWithDelete@;@195@;@208@;@274@;@0@;@10@;@2993@;@3499@;@104@;@29m 42s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestDiffListBySkipList#testRemove@;@421@;@421@;@305@;@0@;@4@;@14560@;@14823@;@397@;@29m 43s
org.apache.hadoop.hdfs.qjournal.server.TestJournal#testEdits@;@3@;@3@;@12589@;@0@;@5@;@1996@;@2521@;@3@;@29m 54s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testClusterStats@;@556@;@556@;@4400@;@0@;@4@;@2001@;@2295@;@13@;@29m 39s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testRenameAcrossMounts4@;@523@;@540@;@451@;@310@;@7@;@12519@;@15818@;@108@;@7m 41s
org.apache.hadoop.hdfs.TestListFilesInFileContext#testFile@;@523@;@523@;@963@;@963@;@0@;@13162@;@14319@;@2@;@29m 16s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFsLockFairness@;@5@;@5@;@4467@;@4467@;@0@;@1719@;@1720@;@5@;@29m 52s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testReadFullyZeroBytebufferPastEOF@;@522@;@528@;@2073@;@2070@;@1@;@1858@;@13835@;@99@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testGetAclStatusRequiresTraverseOrSuper@;@522@;@526@;@986@;@986@;@0@;@10312@;@10885@;@98@;@29m 12s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameFileToNonExistentDirectory@;@531@;@532@;@1764@;@1764@;@0@;@20272@;@21791@;@93@;@29m 31s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testCheckpointTriggerOnTxnCount@;@434@;@447@;@1479@;@0@;@14@;@2413@;@3695@;@117@;@29m 19s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithEmptyDir@;@216@;@229@;@2084@;@0@;@15@;@2112@;@3532@;@108@;@29m 51s
org.apache.hadoop.hdfs.TestDFSOutputStream#testNoLocalWriteFlag@;@522@;@525@;@1158@;@1@;@1@;@13997@;@14619@;@95@;@29m 4s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusWithNoMatchesInPath@;@523@;@524@;@992@;@992@;@0@;@8064@;@8700@;@4@;@29m 13s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusSomeMatchesInDirectories@;@523@;@524@;@1017@;@1017@;@0@;@8157@;@8829@;@4@;@29m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testResolvePathThroughMountPoints@;@589@;@605@;@2959@;@0@;@1@;@12180@;@14799@;@19@;@29m 26s
org.apache.hadoop.hdfs.TestDataStream#testDfsClient@;@522@;@525@;@3309@;@1@;@1@;@12986@;@13662@;@96@;@29m 16s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusWithMultipleWildCardMatches@;@529@;@529@;@2427@;@2427@;@0@;@11407@;@12023@;@2@;@29m 31s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileOnInternalMountDirWithSameDirTreeExistInFallback@;@611@;@629@;@1817@;@0@;@1@;@12870@;@14948@;@19@;@29m 14s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testGetDelegationTokens@;@611@;@628@;@1597@;@0@;@1@;@12970@;@14960@;@19@;@29m 15s
org.apache.hadoop.hdfs.server.namenode.TestFavoredNodesEndToEnd#testWhenSomeNodesAreNotGood@;@525@;@525@;@2538@;@2538@;@0@;@12886@;@14438@;@2@;@29m 19s
org.apache.hadoop.security.TestPermissionSymlinks#testAccess@;@525@;@526@;@1914@;@1914@;@0@;@14213@;@16070@;@93@;@29m 27s
org.apache.hadoop.hdfs.server.blockmanagement.TestSortLocatedStripedBlock#testSmallerThanOneStripeWithMultpleDecommnNodes@;@61@;@61@;@5399@;@5399@;@0@;@1899@;@1899@;@0@;@29m 48s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testSelectViaRpcAfterJNRestart@;@154@;@166@;@19@;@0@;@8@;@5933@;@7402@;@66@;@22s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testListStatusUsingLink@;@532@;@532@;@2246@;@2246@;@0@;@12788@;@14610@;@2@;@29m 33s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithFencerAndNameservice@;@97@;@98@;@5056@;@3416@;@1@;@2624@;@2626@;@91@;@29m 54s
org.apache.hadoop.hdfs.TestEncryptionZones#testBasicOperations@;@543@;@554@;@2960@;@0@;@15@;@1643@;@1800@;@123@;@29m 21s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testRenameFileToDestinationWithParentFile@;@529@;@529@;@1140@;@1140@;@0@;@18671@;@19712@;@93@;@29m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testRenameAcrossMounts3@;@611@;@627@;@1849@;@0@;@1@;@12199@;@14946@;@19@;@29m 18s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileWhereThePathIsSameAsItsMountLinkPath@;@611@;@629@;@1756@;@0@;@1@;@12857@;@14958@;@19@;@29m 16s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testAppend@;@526@;@526@;@4487@;@0@;@1@;@1649@;@1798@;@6@;@29m 34s
org.apache.hadoop.hdfs.TestDFSStripedOutputStreamWithFailure#testIdempotentCloseWithFailedStreams@;@532@;@543@;@2462@;@0@;@14@;@3186@;@3756@;@116@;@29m 31s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testPendingNodeButDecommissioned@;@553@;@564@;@1559@;@0@;@17@;@2014@;@4163@;@153@;@29m 40s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testRenameAcrossMounts3@;@611@;@628@;@1827@;@0@;@1@;@12159@;@14575@;@20@;@29m 18s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testGetServiceStatus@;@67@;@67@;@5375@;@5375@;@0@;@2577@;@2578@;@64@;@29m 54s
org.apache.hadoop.hdfs.TestRollingUpgrade#testDFSAdminDatanodeUpgradeControlCommands@;@524@;@535@;@2310@;@0@;@15@;@2208@;@3572@;@115@;@29m 44s
org.apache.hadoop.hdfs.TestEncryptionZones#testCreateEZWithNoProvider@;@49@;@49@;@5378@;@0@;@1@;@1643@;@1643@;@21@;@29m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testBatchedListingUrl@;@43@;@45@;@4841@;@4653@;@2@;@2100@;@6954@;@32@;@29m 54s
org.apache.hadoop.hdfs.TestDFSShell#testFilePermissions@;@525@;@531@;@2684@;@0@;@3@;@1856@;@6605@;@113@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testCleanDstReference@;@47@;@47@;@5137@;@0@;@1@;@2062@;@2062@;@19@;@29m 53s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testNflyRepair@;@589@;@605@;@2544@;@0@;@1@;@12275@;@14376@;@19@;@29m 23s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testRetainExtraLogs@;@3@;@3@;@13893@;@3811@;@3@;@2702@;@2789@;@3@;@29m 52s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testBuilderCreateAppendNonExistingFile@;@529@;@529@;@2051@;@2051@;@0@;@18640@;@19714@;@93@;@29m 29s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameLinkTarget@;@531@;@532@;@1982@;@1982@;@0@;@13855@;@15686@;@5@;@29m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToDot@;@531@;@531@;@2161@;@2161@;@0@;@12139@;@14173@;@2@;@29m 33s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testGetBlockLocationConsiderLoadWithNodesOfSameDistance@;@61@;@62@;@4179@;@46@;@4@;@3045@;@3161@;@35@;@29m 47s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusFilterWithEmptyPathResults@;@523@;@524@;@3092@;@3092@;@0@;@6576@;@8712@;@4@;@29m 32s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testSetAclMinimal@;@522@;@525@;@2869@;@2869@;@0@;@7897@;@10036@;@96@;@29m 35s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesMustBeOwnerOrSuper@;@522@;@529@;@2544@;@2544@;@0@;@17762@;@18404@;@117@;@29m 31s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testModifyAclEntriesOnlyDefault@;@522@;@529@;@3051@;@3051@;@0@;@12961@;@15355@;@29@;@29m 35s
org.apache.hadoop.hdfs.server.namenode.TestFsLimits#testMaxComponentLength@;@202@;@215@;@154@;@0@;@11@;@3499@;@3883@;@128@;@29m 0s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testByteBufferReadFully@;@529@;@530@;@159@;@111@;@1@;@14745@;@16295@;@4@;@27m 6s
org.apache.hadoop.hdfs.server.namenode.TestINodeFile#testInodeId@;@1@;@532@;@301@;@0@;@8@;@2414@;@3339@;@80@;@27m 2s
