note		status	times	test_name	failure	errorMessage	stackTrace	reproStatus	replayedFailure	replayedErrorMessage	replayedStackTrace	replayedFile	minConfig	debugFiles											
		FP	1	org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest#testJodaTime	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type java.util.HashSet is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.createSerializer(KryoWithCustomSerializersTest.java:55), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.testJodaTime(KryoWithCustomSerializersTest.java:47), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.testJodaTime$$CONFUZZ(KryoWithCustomSerializersTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000											
		FP	2	org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest#testSimpleTypesObjects	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$SimpleTypes is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.createSerializer(KryoWithCustomSerializersTest.java:55), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testSimpleTypesObjects(AbstractGenericTypeSerializerTest.java:102), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.testSimpleTypesObjects$$CONFUZZ(KryoWithCustomSerializersTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000	org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest#testTuple5CustomObjects	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$SimpleTypes is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.TupleTypeInfo.createSerializer(TupleTypeInfo.java:104), at org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest.runTests(TupleSerializerTest.java:319), at org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest.testTuple5CustomObjects(TupleSerializerTest.java:313), at org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest.testTuple5CustomObjects$$CONFUZZ(TupleSerializerTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000
		FP	1	org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest#testObjectArrays	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest$MyPojo is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.ObjectArrayTypeInfo.createSerializer(ObjectArrayTypeInfo.java:97), at org.apache.flink.api.java.typeutils.ObjectArrayTypeInfo.createSerializer(ObjectArrayTypeInfo.java:97), at org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest.testObjectArrays(MultidimensionalArraySerializerTest.java:96), at org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest.testObjectArrays$$CONFUZZ(MultidimensionalArraySerializerTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000											
		FP	2	org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest#testNestedObjects	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$ComplexNestedObject2 is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.createSerializer(KryoWithCustomSerializersTest.java:55), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testNestedObjects(AbstractGenericTypeSerializerTest.java:123), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.testNestedObjects$$CONFUZZ(KryoWithCustomSerializersTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000	org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest#testNestedObjects	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$ComplexNestedObject2 is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest.createSerializer(PojoGenericTypeSerializerTest.java:31), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testNestedObjects(AbstractGenericTypeSerializerTest.java:123), at org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest.testNestedObjects$$CONFUZZ(PojoGenericTypeSerializerTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000
		FP	2	org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest#testCompositeObject	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$ComplexNestedObject1 is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.createSerializer(KryoWithCustomSerializersTest.java:55), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testCompositeObject(AbstractGenericTypeSerializerTest.java:113), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.testCompositeObject$$CONFUZZ(KryoWithCustomSerializersTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000	org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest#testCompositeObject	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$ComplexNestedObject1 is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest.createSerializer(PojoGenericTypeSerializerTest.java:31), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testCompositeObject(AbstractGenericTypeSerializerTest.java:113), at org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest.testCompositeObject$$CONFUZZ(PojoGenericTypeSerializerTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000
		FP	2	org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest#testBeanStyleObjects	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$Book is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.createSerializer(KryoWithCustomSerializersTest.java:55), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testBeanStyleObjects(AbstractGenericTypeSerializerTest.java:133), at org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest.testBeanStyleObjects$$CONFUZZ(KryoWithCustomSerializersTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000	org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest#testBeanStyleObjects	java.lang.UnsupportedOperationException	Generic types have been disabled in the ExecutionConfig and type org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest$Book is treated as a generic type.	org.apache.flink.api.java.typeutils.GenericTypeInfo.createSerializer(GenericTypeInfo.java:87), at org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest.createSerializer(PojoGenericTypeSerializerTest.java:31), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.runTests(AbstractGenericTypeSerializerTest.java:190), at org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeSerializerTest.testBeanStyleObjects(AbstractGenericTypeSerializerTest.java:133), at org.apache.flink.api.java.typeutils.runtime.PojoGenericTypeSerializerTest.testBeanStyleObjects$$CONFUZZ(PojoGenericTypeSerializerTest.java), at java.base/java.lang.reflect.Method.invoke(Method.java:566), at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59), at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner$1.evaluate(TrialRunner.java:59), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at edu.berkeley.cs.jqf.fuzz.junit.TrialRunner.run(TrialRunner.java:65), at edu.illinois.confuzz.internal.ConfuzzGuidance.run(ConfuzzGuidance.java:100), at edu.berkeley.cs.jqf.fuzz.junit.quickcheck.FuzzStatement.evaluate(FuzzStatement.java:144), at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100), at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103), at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63), at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331), at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79), at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329), at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66), at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293), at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306), at org.junit.runners.ParentRunner.run(ParentRunner.java:413), at org.junit.runner.JUnitCore.run(JUnitCore.java:137), at edu.berkeley.cs.jqf.fuzz.junit.GuidedFuzzing.run(GuidedFuzzing.java:208), at edu.illinois.confuzz.internal.FuzzForkMain.main(FuzzForkMain.java:39)	REPRODUCIBLE				debug_000000	pipeline.generic-types=false	debug_000000
